INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.4431709,0.4356682,0.4113292,0.5154461,0.5820082,0.2228381,0.0474057,3834351,45,D,42,D,1,4,D,5,D,1,D,12,D,12,D,1,D,,A,2,D,1,D,0,D,0,D,62775.372,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,,B,,B,196,D,45,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,0,D,5,D,2,1,,,C,1,D,1,1,D,2,,1,12,2017,,A,1,D,1,D,2,,A,,A,2,D,52,D,0,D,,,184989.721,,137125.485,,,130272.4,178331.713,,127351.517,185942.477,,161361.934,,143673.204,149946.208,,,,142579.261,,,,,,124779.059,119236.951,174104.048,,149624.422,,,,137367.312,141595.145,141850.911,128920.869,180756.516,,141586.367,131383.156,136230.088,,50.00001,50.00001,0,3.89323,7.84043,0,0,0,0,0,2.73874,11.75201,0,0,0,4.1919,0,0,5.88308,13.70062,0,0,0,0,0,0,0,0,1,D,,A,0,D,7,36,A,383435,,A,,A,0,D,43967.8,D,22734,62001,51736,40623,42745,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,43967.8,D,22734,62001,51736,40623,42745,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,4,2,2
0.558709,0.6905254,0.5054773,0.4346793,0.6974355,0.3442095,0.1087922,3834352,45,D,42,D,1,4,D,5,D,1,D,15,D,12,D,1,D,,A,2,D,1,D,0,D,0,D,62775.372,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,,B,,B,196,D,45,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,0,D,5,D,2,1,,,C,1,D,1,1,D,2,,1,12,2017,,A,1,D,2,D,2,,A,,A,2,D,52,D,0,D,,,184989.721,,137125.485,,,130272.4,178331.713,,127351.517,185942.477,,161361.934,,143673.204,149946.208,,,,142579.261,,,,,,124779.059,119236.951,174104.048,,149624.422,,,,137367.312,141595.145,141850.911,128920.869,180756.516,,141586.367,131383.156,136230.088,,64.99998,64.99998,0,2.38002,0,7.43255,3.92084,0,0,0,0,3.19351,16.60316,6.3212,3.18572,5.8675,5.92383,10.17165,0,0,0,0,0,0,0,0,0,0,1,D,,A,0,D,8,36,A,383435,,A,,A,0,D,58869,D,34000,83208,41707,51934,83496,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,58869,D,34000,83208,41707,51934,83496,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,4,2,2
0.7928078,0.7843144,0.7871818,0.7911479,0.7906397,0.7906092,0.8305126,3834371,38,D,39,D,1,1,D,1,D,2,D,16,D,16,D,4,D,5,D,3,D,2,D,0,D,110505,D,69371.51,0,D,18414,T,1077,D,,A,0,D,,A,0,D,0,D,10505,D,14,D,70,D,0,D,1174,D,270,D,1304,D,300,D,,A,1,,2,D,,A,3,D,,A,0,T,1,D,0,D,2,D,4,1,,2,D,1,D,4,2,D,1,,1,12,2017,1,D,2,D,1,D,2,,A,,A,,A,16,D,48,D,,,105598.647,190661.149,,172380.223,,123861.784,157399.824,,,,142581.179,,,,,,135272.916,152516.203,151061.345,,135781.344,,,,104203.77,92753.676,120203.678,105016.844,141615.228,,140477.559,120134.446,133486.91,,,134325.653,,140534.848,,,103093.322,207322.06,564.06,443.51,22.98,32.84,0,0,12.38,28.98,14.99,0,3.59,35.03686,71.31,51.7,24.97,0,0,21.02314,16.99,106.72,120.55,47.16,0,7.44453,116.32844,0,88.88,24.74878,1,D,,A,1,D,9,6,D,383437,2,D,,A,0,D,110505,D,110505,110505,110505,110505,110505,100,0,D,0,0,0,0,0,1077,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,10505,D,10505,10505,10505,10505,10505,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,100000,D,100000,100000,100000,100000,100000,100,100000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2
0.7922743,0.7837808,0.7866483,0.7906144,0.7901062,0.7900757,0.8299791,3834372,38,D,39,D,1,1,D,1,D,2,D,16,D,16,D,4,D,5,D,3,D,2,D,0,D,110505,D,69371.51,0,D,18414,T,1077,D,,A,0,D,,A,0,D,0,D,10505,D,14,D,70,D,0,D,1174,D,270,D,1304,D,300,D,,A,1,,2,D,,A,3,D,,A,0,T,1,D,0,D,2,D,4,1,,2,D,1,D,4,2,D,1,,1,12,2017,1,D,2,D,2,D,2,,A,,A,,A,16,D,48,D,,,105598.647,190661.149,,172380.223,,123861.784,157399.824,,,,142581.179,,,,,,135272.916,152516.203,151061.345,,135781.344,,,,104203.77,92753.676,120203.678,105016.844,141615.228,,140477.559,120134.446,133486.91,,,134325.653,,140534.848,,,103093.322,207322.06,890.51084,830.29003,18.6911,65.95528,37.7084,6.81492,37.15482,32.87205,13.24809,33.94656,11.87238,20.23205,137.17689,33.43575,26.06954,17.89381,36.07901,44.11609,17.06789,239.9554,60.22081,18.90919,10.63002,0,166.08,0,44,76.40426,1,D,,A,1,D,9,6,D,383437,2,D,,A,0,D,110505,D,110505,110505,110505,110505,110505,100,0,D,0,0,0,0,0,1077,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,10505,D,10505,10505,10505,10505,10505,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,100000,D,100000,100000,100000,100000,100000,100,100000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,2
0.3222442,0.252087,0.3716632,0.4098982,0.3518067,0.2819686,0.2996986,3834391,73,D,74,D,1,2,D,1,D,8,D,15,D,13,D,,A,,A,2,D,1,D,0,D,18456,D,39301.771,0,D,0,D,0,D,,A,0,D,,A,18456,D,0,D,0,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,3,1,,2,D,1,D,3,2,D,1,,1,12,2017,1,D,5,D,1,D,2,,A,1,D,1,D,0,D,0,D,55129.919,,84805.976,,68529.462,75551.298,60540.339,,,,,,95601.385,,,,90958.013,67538.678,,63638.415,,78845.219,86314.229,,,103046.13,,,112531.817,,75999.012,,,106939.913,72215.424,64650.366,,64406.316,81619.244,64701.138,75538.539,78596.804,,,134.11,102.84,2.61,17.81,8.14,12.63,9.97,0,0,1.32,4.07,7.54,5.32,4.58,4.26,7.18,0,11.2,0,6.21,31.27,10.68,0,2.34,13.87,0,0,29.6,1,D,,A,0,D,6,37,D,383439,,A,,A,0,D,32935.6,D,28968,34951,39543,36450,24766,202,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,32611.2,D,27924,34920,39012,36444,24756,201,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,1044,31,531,6,10,201,324,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,2,2,2
0.797709,0.8119436,0.7509312,0.7883429,0.8052769,0.8129499,0.3000009,3834392,73,D,74,D,1,2,D,1,D,8,D,15,D,13,D,,A,,A,2,D,1,D,0,D,18456,D,39301.771,0,D,0,D,0,D,,A,0,D,,A,18456,D,0,D,0,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,3,1,,2,D,1,D,3,2,D,1,,1,1,2018,1,D,5,D,2,D,2,,A,1,D,1,D,0,D,0,D,55129.919,,84805.976,,68529.462,75551.298,60540.339,,,,,,95601.385,,,,90958.013,67538.678,,63638.415,,78845.219,86314.229,,,103046.13,,,112531.817,,75999.012,,,106939.913,72215.424,64650.366,,64406.316,81619.244,64701.138,75538.539,78596.804,,,201.29,60.91,9.14,3.56,0,0,8.95,0,0,1.32,0,0,6.13,1.73,0,3.04,0,8.54,4.07,14.43,140.38,0,0,47.06,0,0,0,27.11,1,D,,A,0,D,8,37,D,383439,,A,,A,0,D,111879,T,117980,115916,109448,97196,118856,202,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,36871.2,D,42972,40908,34440,22188,43848,201,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,75008,75008,75008,75008,75008,201,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,T,A,A,A,A,5,2,2,2
0.2717214,0.2841908,0.2816765,0.2863654,0.2682125,0.305464,0.3928594,3834411,56,D,48,D,2,2,D,1,D,5,D,11,D,11,D,,A,3,D,2,D,1,D,0,D,28088,D,49563.961,0,D,1301,D,0,D,,A,0,D,,A,11088,D,0,D,17000,D,,A,36,D,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,3,D,,A,0,T,0,D,0,D,,A,4,1,,2,D,1,D,3,1,D,2,,2,12,2017,1,D,2,D,1,D,2,,A,4,D,,A,0,D,52,D,94095.73,98523.025,77700.961,,,,80991.588,,96202.363,72047.494,77658.761,,,,,,75755.673,,,,79393.395,87685.873,,78610.85,,56636.032,89376.857,,,73305.872,,,83276.421,,59061.616,,,92662.849,83379.305,83071.706,,90101.026,90643.822,79547.328,111.18,88.94,0,13.12,5.9,4.84,13.77,0,0,0,2.99,4,2.06,2.19,0,0.99,0,10.6,11.92,16.56,22.24,0,0,0,0,0,0,0,1,D,,A,0,D,5,21,D,383441,,A,,A,0,D,28338.6,D,30543,26441,28142,28413,28154,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,11088,D,11088,11088,11088,11088,11088,100,0,D,0,0,0,0,0,100,17250.6,D,19455,15353,17054,17325,17066,301,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2
0.262304,0.2827555,0.2725094,0.279922,0.2726532,0.2700245,0.3932406,3834412,56,D,48,D,2,2,D,1,D,5,D,11,D,11,D,,A,3,D,2,D,1,D,0,D,28088,D,49563.961,0,D,1301,D,0,D,,A,0,D,,A,11088,D,0,D,17000,D,,A,36,D,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,3,D,,A,0,T,0,D,0,D,,A,4,1,,2,D,1,D,3,1,D,2,,2,12,2017,1,D,2,D,2,D,2,,A,4,D,,A,0,D,52,D,94095.73,98523.025,77700.961,,,,80991.588,,96202.363,72047.494,77658.761,,,,,,75755.673,,,,79393.395,87685.873,,78610.85,,56636.032,89376.857,,,73305.872,,,83276.421,,59061.616,,,92662.849,83379.305,83071.706,,90101.026,90643.822,79547.328,53.22,53.22,0,4.37,10.26,0,2.97,0,0,0,2.99,0,0,0.99,0,0,0,21.16,0,10.48,0,0,0,0,0,0,0,1.06,1,D,,A,0,D,5,21,D,383441,,A,,A,0,D,27135.4,D,26711,27070,27027,27067,27802,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,11088,D,11088,11088,11088,11088,11088,100,0,D,0,0,0,0,0,100,16047.4,D,15623,15982,15939,15979,16714,301,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2
0.1494995,0.1665994,0.1611226,0.169784,0.1666078,0.1612937,0.285789,3834421,67,D,,A,1,2,D,1,D,8,D,13,D,,A,,A,,A,1,D,8,D,0,D,17408,D,49315.986,0,D,0,D,0,D,,A,0,D,,A,16008,D,0,D,0,D,,A,,A,0,D,196,D,45,D,239,D,55,D,,A,3,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,2,,A,2,D,1,D,3,1,D,,A,1,12,2017,1,D,3,D,1,D,2,,A,1,D,,A,0,D,,A,,,,,,,90085.007,101501.609,95556.351,,90866.537,,,,105396.466,100081.248,83559.36,91658.894,84169.126,,82536.618,99693.778,106424.902,,,109895.383,,91026.274,,,105929.173,116241.011,,98602.373,102700.744,,106212.88,,91043.589,88465.063,,,,101366.223,85.92,12.92,0,11.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,0,0,46.16,0,0,0,0,1,D,,A,0,D,4,48,D,383442,2,D,,A,0,D,17408,D,17408,17408,17408,17408,17408,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16008,D,16008,16008,16008,16008,16008,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1400,D,1400,1400,1400,1400,1400,100,1400,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,7,3,1,
0.1498788,0.1669786,0.1615018,0.1701633,0.1669871,0.1616729,0.2861682,3834422,67,D,,A,1,2,D,1,D,8,D,13,D,,A,,A,,A,1,D,8,D,0,D,17408,D,49315.986,0,D,0,D,0,D,,A,0,D,,A,16008,D,0,D,0,D,,A,,A,0,D,196,D,45,D,239,D,55,D,,A,3,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,2,,A,2,D,1,D,3,1,D,,A,1,12,2017,1,D,3,D,2,D,2,,A,1,D,,A,0,D,,A,,,,,,,90085.007,101501.609,95556.351,,90866.537,,,,105396.466,100081.248,83559.36,91658.894,84169.126,,82536.618,99693.778,106424.902,,,109895.383,,91026.274,,,105929.173,116241.011,,98602.373,102700.744,,106212.88,,91043.589,88465.063,,,,101366.223,110.27,43.27,0,1,0,0,0.98,0,5.64,1.38,3,8.98,1.26,5.94,0.98,5,0,5.95,2.18,0.98,67,0,0,38.46,0,0,0,0,1,D,,A,0,D,4,48,D,383442,2,D,,A,0,D,17408,D,17408,17408,17408,17408,17408,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16008,D,16008,16008,16008,16008,16008,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1400,D,1400,1400,1400,1400,1400,100,1400,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,7,3,1,
0.8530248,0.8484327,0.8484643,0.8541789,0.8515085,0.8521731,0.9418858,3834431,58,D,,A,1,2,D,1,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,187421,T,55718.159,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,370,D,85,D,478,D,110,D,,A,5,,0,D,,A,,A,,A,0,T,0,D,0,D,,A,3,,A,2,D,1,D,3,2,D,,A,1,12,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,115967.077,,92746.512,,115538.847,115152.89,110618.68,,,,,,104457.712,,,,99134.092,126880.812,,133925.548,,95409.694,116836.309,,,117904.28,,,100238.173,,119508.212,,,119771.498,107511.906,110411.498,,104611.411,97449.682,95395.964,116654.882,123143.161,,,68.79,68.79,2.03,0,0,0,0,0,0,0,0,13.54,0,0,0,0,0,11,0,42.22,0,0,0,0,0,0,0,23.25,1,D,,A,0,D,9,37,T,383443,,A,,A,0,D,135007.8,T,135008,135008,135008,135008,135008,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,127421,T,75008,75008,75008,75008,75008,100,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,D,T,A,A,D,A,5,3,2,
0.8534533,0.8488612,0.8488928,0.8546074,0.851937,0.8526016,0.9423143,3834432,58,D,,A,1,2,D,1,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,187421,T,55718.159,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,370,D,85,D,478,D,110,D,,A,5,,0,D,,A,,A,,A,0,T,0,D,0,D,,A,3,,A,2,D,1,D,3,2,D,,A,1,12,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,115967.077,,92746.512,,115538.847,115152.89,110618.68,,,,,,104457.712,,,,99134.092,126880.812,,133925.548,,95409.694,116836.309,,,117904.28,,,100238.173,,119508.212,,,119771.498,107511.906,110411.498,,104611.411,97449.682,95395.964,116654.882,123143.161,,,20.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.09,0,0,0,0,0,0,0,1,D,,A,0,D,9,37,T,383443,,A,,A,0,D,135007.8,T,135008,135008,135008,135008,135008,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,127421,T,75008,75008,75008,75008,75008,100,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,D,T,A,A,D,A,5,3,2,
0.5812148,0.5822736,0.580158,0.5867958,0.582712,0.5822508,0.6547365,3834441,25,D,,A,1,4,D,1,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,62100,D,25545.69,0,D,4743,D,0,D,,A,0,D,,A,0,D,0,D,62000,D,45,D,,A,0,D,239,D,55,D,304,D,70,D,,A,5,,1,D,,A,,A,,A,0,T,0,D,0,D,3,D,2,,A,2,D,1,D,4,1,D,,A,1,12,2017,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,49739.334,,46654.796,,55497.262,,,48619.025,50655.602,58739.913,,49106.447,53556.516,52532.851,50711.429,54674.243,,,,52151.957,,52668.085,51343.132,55516.723,,,,,,49116.223,,,,46153.906,63412.112,,49034.321,,49563.867,47274.414,,,44009.699,,139.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.94,92.8,0,0,0,0,0,0,1,D,,A,0,D,8,6,D,383444,1,D,,A,0,D,62100,D,62100,62100,62100,62100,62100,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,62000,D,62000,62000,62000,62000,62000,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,15,0,D,0,0,0,0,0,100,0,,A,,A,100,D,100,100,100,100,100,100,100,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,1,
