INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.9367172,0.9368822,0.9355802,0.9365196,0.9367009,0.9354894,0.1178718,3685821,67,D,67,D,1,1,D,1,D,1,D,13,D,12,D,1,D,,A,2,D,1,D,0,D,0,D,32739.072,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,326,D,75,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,2,D,1,D,2,1,,2,D,1,D,3,1,D,2,,1,5,2017,1,D,2,D,1,D,2,,A,,A,4,D,52,D,0,D,,,51145.078,65236.043,74293.438,66260.136,72106.327,,63367.734,57098.053,67390.705,,,68779.116,,60992.505,,,70641.919,65812.723,,71298.227,56645.153,,65487.028,,74444.068,75013.771,,,,61508.527,,,,,,64052.268,67625.822,76542.021,,74503.748,,,187.46,45.39,0,4.42,0,0,2.28,6.29,2,0,1.89,5.68,2.66,2.94,0,0,1.74,8.57,0,6.92,142.07,48.4,0,0,1.33,11.77,0,28.74,1,D,,A,0,D,8,12,A,368582,,A,,A,0,D,233230.8,T,233231,233231,233231,233231,233231,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,233230.8,T,233231,233231,233231,233231,233231,201,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35D,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.6298706,0.4234442,0.6758419,0.0204967,0.8288404,0.8238467,0.1121714,3685822,67,D,67,D,1,1,D,1,D,1,D,13,D,12,D,1,D,,A,2,D,1,D,0,D,0,D,32739.072,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,326,D,75,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,2,D,1,D,2,1,,2,D,1,D,3,1,D,2,,1,5,2017,1,D,2,D,2,D,2,,A,,A,4,D,52,D,0,D,,,51145.078,65236.043,74293.438,66260.136,72106.327,,63367.734,57098.053,67390.705,,,68779.116,,60992.505,,,70641.919,65812.723,,71298.227,56645.153,,65487.028,,74444.068,75013.771,,,,61508.527,,,,,,64052.268,67625.822,76542.021,,74503.748,,,214.62,18.33,0,2.99,0,0,10.02,0,0,0,0,0,0,0,0,0,0,0,3.77,1.55,196.29,118.89,0,12.49,37.45,0,4.99,6.41,1,D,,A,0,D,9,12,A,368582,,A,,A,0,D,74477.8,D,122539,123223,1807,83366,41454,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,74477.8,D,122539,123223,1807,83366,41454,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35D,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.2440767,0.2556757,0.2502259,0.2501831,0.2511495,0.2494395,0.3654566,3685831,88,T,,A,1,4,D,1,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,25243,D,44710.369,0,D,0,D,0,D,,A,0,D,,A,18900,D,0,D,0,D,,A,,A,0,D,65,D,15,D,87,D,20,D,,A,2,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,3,,A,2,D,1,D,3,1,D,,A,1,5,2017,,A,1,D,1,D,2,,A,1,D,,A,0,D,,A,97661.32,111477.067,99463.327,107067.964,89700.409,85786.488,,,,90462.726,,99435.386,87627.92,84716.93,,,,,,83353.114,,,,92888.73,78543.809,,83543.182,,91909.041,78885.088,,,90254.974,,,77347.396,,91361.103,,,85127.884,92690.127,81592.591,,305.72,28.63,1.49,1.79,0,0,0,0,0,0,1.99,5.19,3.99,0.99,0,1.49,0,0,4.69,7.01,277.09,0,7.48483,0,0,0,0,5.63517,1,D,,A,0,D,5,22,D,368583,,A,,A,0,D,25243,D,25243,25243,25243,25243,25243,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18900,D,18900,18900,18900,18900,18900,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,3472,D,3472,3472,3472,3472,3472,100,3472,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2871,D,2871,2871,2871,2871,2871,100,2871,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,7,1,2,
0.2444208,0.2560197,0.2505699,0.2505272,0.2514935,0.2497835,0.3658006,3685832,88,T,,A,1,4,D,1,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,25243,D,44710.369,0,D,0,D,0,D,,A,0,D,,A,18900,D,0,D,0,D,,A,,A,0,D,65,D,15,D,87,D,20,D,,A,2,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,3,,A,2,D,1,D,3,1,D,,A,1,5,2017,,A,1,D,2,D,2,,A,1,D,,A,0,D,,A,97661.32,111477.067,99463.327,107067.964,89700.409,85786.488,,,,90462.726,,99435.386,87627.92,84716.93,,,,,,83353.114,,,,92888.73,78543.809,,83543.182,,91909.041,78885.088,,,90254.974,,,77347.396,,91361.103,,,85127.884,92690.127,81592.591,,119.07,69.46,3.19,2.92701,0,0,0,5.47,10.89944,0,1.99,4.34335,10.06574,5.00313,3.5521,3.19,0,8.15129,0,10.67794,49.61,10.89,0,0,0,0,0,4.35,1,D,,A,0,D,5,22,D,368583,,A,,A,0,D,25243,D,25243,25243,25243,25243,25243,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18900,D,18900,18900,18900,18900,18900,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,3472,D,3472,3472,3472,3472,3472,100,3472,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2871,D,2871,2871,2871,2871,2871,100,2871,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,7,1,2,
0.6568116,0.5899223,0.6008828,0.7596299,0.6260405,0.6945165,0.6477012,3685861,39,D,,A,1,4,D,1,D,4,D,10,D,,A,5,D,,A,5,D,9,D,0,D,61360,D,44340.937,0,D,4694,D,0,D,,A,0,D,,A,0,D,0,D,61360,D,37,D,,A,0,D,530,D,122,D,696,D,160,D,,A,5,,3,D,,A,,A,,A,0,T,3,D,0,D,10,D,3,,A,2,D,1,D,3,2,D,,A,1,5,2017,,A,3,D,1,D,2,,A,,A,,A,52,D,,A,111140.621,,96313.593,70362.748,89421.668,,,,,,75339.777,,,,68430.772,77063.513,,100721.873,,84298.03,103235.376,,,92366.972,,,96691.161,,90915.588,,,80531.88,74988.079,87506.798,,102975.831,93724.934,84054.857,76785.885,123034.305,,,,97796.315,86.67,27.48,0,0,0,0,0,0,0,0,0,0,0,3.42,3,0,2.19,0,0,18.87,59.19,11.22,0,0,0,0,0,13.14,1,D,,A,4,D,9,12,D,368586,1,D,,A,0,D,79007,D,86041,72770,102181,69575,64468,201,4609.4,D,5686,3655,8155,3166,2385,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,61360,D,61360,61360,61360,61360,61360,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,24681,11410,40821,8215,3108,201,17647,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,
0.6054297,0.5790044,0.6471323,0.5811918,0.5636645,0.6690736,0.64736,3685862,39,D,,A,1,4,D,1,D,4,D,10,D,,A,5,D,,A,5,D,9,D,0,D,61360,D,44340.937,0,D,4694,D,0,D,,A,0,D,,A,0,D,0,D,61360,D,37,D,,A,0,D,530,D,122,D,696,D,160,D,,A,5,,3,D,,A,,A,,A,0,T,3,D,0,D,10,D,3,,A,2,D,1,D,3,2,D,,A,1,5,2017,,A,3,D,2,D,2,,A,,A,,A,52,D,,A,111140.621,,96313.593,70362.748,89421.668,,,,,,75339.777,,,,68430.772,77063.513,,100721.873,,84298.03,103235.376,,,92366.972,,,96691.161,,90915.588,,,80531.88,74988.079,87506.798,,102975.831,93724.934,84054.857,76785.885,123034.305,,,,97796.315,234.34969,184.92,13.86,9.88,0,0,0,0,13.25,4.99,0,12.25,34.12823,32.90177,6.99,2.19,0,35.05,3,16.43,49.42969,0,0,0,30.55032,0,20.33,3.2,1,D,,A,4,D,8,12,D,368586,1,D,,A,0,D,69313.8,D,81685,61361,64086,77224,62213,201,3126.6,D,5019,1910,2327,4337,2040,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,61360,D,61360,61360,61360,61360,61360,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,20325,1,2726,15864,853,201,7954,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,1,
0.4657409,0.1049476,0.5892035,0.4244573,0.5425521,0.5765669,0.1813824,3685871,34,D,38,D,1,4,D,1,D,2,D,15,D,16,D,1,D,5,D,2,D,1,D,0,D,6700,D,38517.283,0,D,2050,D,0,D,,C,0,D,,A,0,D,0,D,0,D,45,D,10,D,0,D,435,D,100,D,435,D,100,D,,A,1,,2,D,,A,3,D,,A,0,T,0,D,0,D,3,D,1,1,,2,D,1,D,4,2,D,1,,1,5,2017,,A,2,D,1,D,2,,A,,A,,A,45,D,5,D,,78998.667,75768.936,,,,79454.863,,,,,,90631.66,86529.754,75370.039,,77994.096,,,,89085.282,75244.111,78272.965,87720.642,68221.346,,68713.346,79589.753,77556.664,,,86036.08,,80293.623,,,85628.322,82383.121,,85673.698,72319.317,,77633.164,,207.78,173.53,0,5,0,3.99,0,0,0,7,2.99,0,2,28.46,5.68,0,90.37,6.79,5.99,15.26,34.25,280.19,0,7.9,7.56,45,0,23.76,1,D,,A,0,D,7,6,A,368587,,A,,A,0,D,48819.6,D,63561,57936,42161,67131,13309,402,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,42089,D,57007,48292,35892,62064,7190,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,16,6700,D,6554,9644,6269,5067,6119,301,6731,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,2
0.4508043,0.0461534,0.1814598,0.678697,0.4056179,0.6531788,0.1810861,3685872,34,D,38,D,1,4,D,1,D,2,D,15,D,16,D,1,D,5,D,2,D,1,D,0,D,6700,D,38517.283,0,D,2050,D,0,D,,C,0,D,,A,0,D,0,D,0,D,45,D,10,D,0,D,435,D,100,D,435,D,100,D,,A,1,,2,D,,A,3,D,,A,0,T,0,D,0,D,3,D,1,1,,2,D,1,D,4,2,D,1,,1,6,2017,,A,2,D,2,D,2,,A,,A,,A,45,D,5,D,,78998.667,75768.936,,,,79454.863,,,,,,90631.66,86529.754,75370.039,,77994.096,,,,89085.282,75244.111,78272.965,87720.642,68221.346,,68713.346,79589.753,77556.664,,,86036.08,,80293.623,,,85628.322,82383.121,,85673.698,72319.317,,77633.164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,,A,0,D,7,6,A,368587,,A,,A,0,D,45640,D,78868,40187,83103,19753,6289,402,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,38610.4,D,70885,33056,77580,10501,1030,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,16,6700,D,7983,7131,5523,9252,5259,301,7030,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,2
0.4261485,0.6008001,0.4136027,0.2655887,0.1393575,0.5812453,0.1472796,3685901,66,D,,A,1,2,D,1,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,1608,D,65574.725,0,D,0,D,0,D,,A,0,D,,A,1608,D,0,D,0,D,40,D,,A,0,D,217,D,50,D,261,D,60,D,,A,3,,1,D,,A,,A,,A,0,T,0,D,1,D,5,D,2,,A,2,D,1,D,1,2,D,,A,1,5,2017,1,D,1,D,1,D,2,,A,,A,,A,50,D,,A,113270.805,,119548.582,,124184.449,118868.743,,,128624.708,,,129523.352,,137261.526,,,136267.506,128056.704,131511.706,,139147.145,126046.047,124392.667,122123.594,121760.349,,,,129477.455,,115185.358,119464.88,128603.891,,,,,,142622.469,,,,128578.142,125309.937,86.94,78.09,4.39,14.77,0,0,3.71,0,0,0.99,0,9.19,10.97,3.69,0,7,0,4.31,3.49,15.58,8.85,0,0,7.2,2.15,0,2.45862,47.28,1,D,,A,0,D,7,36,A,368590,,A,,A,0,D,43045,D,64809,15846,26869,41412,66289,202,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,17568,D,16596,11808,13608,20832,24996,201,0,D,0,0,0,0,0,100,25477,D,48213,4038,13261,20580,41293,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,
0.427799,0.3006666,0.5331048,0.5020431,0.3068126,0.4539818,0.1438825,3685902,66,D,,A,1,2,D,1,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,1608,D,65574.725,0,D,0,D,0,D,,A,0,D,,A,1608,D,0,D,0,D,40,D,,A,0,D,217,D,50,D,261,D,60,D,,A,3,,1,D,,A,,A,,A,0,T,0,D,1,D,5,D,2,,A,2,D,1,D,1,2,D,,A,1,5,2017,1,D,1,D,2,D,2,,A,,A,,A,50,D,,A,113270.805,,119548.582,,124184.449,118868.743,,,128624.708,,,129523.352,,137261.526,,,136267.506,128056.704,131511.706,,139147.145,126046.047,124392.667,122123.594,121760.349,,,,129477.455,,115185.358,119464.88,128603.891,,,,,,142622.469,,,,128578.142,125309.937,24.25,24.25,0,0,0,0,0,0,0,0,2.59,2.99,9.89,1,0,0,0,0,4.79,2.99,0,0,0,0,0,0,2.45862,0,1,D,,A,0,D,7,36,A,368590,,A,,A,0,D,43198.6,D,45261,30585,52880,57292,29975,202,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,14913.6,D,9288,21324,15636,11676,16644,201,0,D,0,0,0,0,0,100,28285,D,35973,9261,37244,45616,13331,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,
0.7136851,0.7191052,0.7079336,0.713736,0.7160793,0.7086859,0.7736166,3685921,50,D,45,D,1,1,D,1,D,5,D,16,D,14,D,,A,1,D,3,D,3,D,0,D,90000,D,50709.45,0,D,6885,D,9005,D,,A,0,D,,A,0,D,0,D,90000,D,,A,38,D,0,D,,B,,B,,B,,B,,A,1,,1,D,150,D,3,D,,A,0,T,1,D,0,D,,A,2,1,,2,D,1,D,4,1,D,2,,1,5,2017,1,D,3,D,1,D,2,,A,3,D,,A,0,D,52,D,,91794.661,99333.667,,96321.092,,120118.188,104450.927,,,,106874.05,,,,,,89724.959,84390.317,96832.234,,107089.887,,,,94902.306,94599.337,82524.343,103022.734,80303.043,,100695.83,94327.353,105758.773,,,100676.337,,91479.433,,,93121.232,94792.219,,347.04,262,29.31351,16.74774,0,4.92149,0,4.66889,0,3.99,12.76,18.32378,20.25,18.61282,12.43012,14.10143,12.23,29.31916,4.66495,59.66611,85.04,12.68,0,0,2.99,0,5.58,12.36301,1,D,,A,5,D,9,41,D,368592,,A,,A,0,D,90000,D,90000,90000,90000,90000,90000,100,0,D,0,0,0,0,0,9005,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,90000,D,90000,90000,90000,90000,90000,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,2,2
0.7145265,0.7199466,0.708775,0.7145774,0.7169207,0.7095273,0.774458,3685922,50,D,45,D,1,1,D,1,D,5,D,16,D,14,D,,A,1,D,3,D,3,D,0,D,90000,D,50709.45,0,D,6885,D,9005,D,,A,0,D,,A,0,D,0,D,90000,D,,A,38,D,0,D,,B,,B,,B,,B,,A,1,,1,D,150,D,3,D,,A,0,T,1,D,0,D,,A,2,1,,2,D,1,D,4,1,D,2,,1,5,2017,1,D,3,D,2,D,2,,A,3,D,,A,0,D,52,D,,91794.661,99333.667,,96321.092,,120118.188,104450.927,,,,106874.05,,,,,,89724.959,84390.317,96832.234,,107089.887,,,,94902.306,94599.337,82524.343,103022.734,80303.043,,100695.83,94327.353,105758.773,,,100676.337,,91479.433,,,93121.232,94792.219,,369.03999,258.21999,19.64,21.62999,0,0,0,0,0,4,6.3,14.66,43.01,14.76,12.99392,4.06608,30.28,28.59,0,58.29,110.82,4.19,1.69,23.76,9.67,36,0,4.99,1,D,,A,5,D,9,41,D,368592,,A,,A,0,D,90000,D,90000,90000,90000,90000,90000,100,0,D,0,0,0,0,0,9005,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,90000,D,90000,90000,90000,90000,90000,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,2,2
0.9694606,0.9725611,0.9577024,0.979633,0.9714237,0.9638559,0.0199672,3685941,46,D,46,D,1,3,D,,B,2,D,16,D,16,D,1,D,1,D,2,D,1,D,0,D,0,D,30379.003,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,60,D,0,D,0,D,0,D,0,D,0,D,,A,1,,2,D,,A,4,D,,A,0,T,0,D,0,D,12,D,4,1,,2,D,1,D,4,2,D,1,,1,5,2017,1,D,,A,1,D,2,,A,,A,,A,52,D,52,D,60253.348,,,67672.456,,61090.213,,,67487.709,72802.878,70229.362,,64721.706,73677.495,63904.484,72170.528,75661.947,,,,51923.986,,46073.98,70175.98,55908.337,,,,,,57535.898,,,,69513.283,61117.883,,63691.985,,52891.156,62745.999,,,56598.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,,A,0,D,9,6,A,368594,,A,,A,0,D,291797.2,T,276676,293461,324268,263604,300978,202,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,291797.2,T,276676,293461,324268,263604,300978,202,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,2,2
