INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.8462775,0.8336777,0.7981875,0.8303847,0.886683,0.8215273,0.7908675,3627591,64,D,,A,1,1,D,1,D,4,D,14,D,,A,1,D,,A,2,D,9,D,0,D,96000,D,14892.259,0,D,4743,D,0,D,,A,0,D,,A,0,D,0,D,62000,D,40,D,,A,0,D,235,D,54,D,261,D,60,D,,A,4,,2,D,500,D,,A,,A,0,T,0,D,0,D,3,D,2,,A,2,D,1,D,3,1,D,,A,1,2,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,25619.342,28892.699,32449.574,36979.83,35364.461,,24014.437,33059.114,30019.039,,,27910.955,,25587.56,,,38057.059,28327.48,,25868.216,33841.438,,32601.727,,24107.638,28830.223,,,,31075.733,,,,,,30360.392,30578.407,32344.458,,31921.587,,,,236.85002,104.50002,0,10.6919,6.889,0,10,0,14,2.5,0,0,9.55611,4.64523,3.99515,4.44351,0,13.62346,0,24.15566,132.35,27,0,0,0,0,0,0,1,D,,A,0,D,9,24,D,362759,,A,,A,0,D,131053.4,D,121369,162496,126702,115990,128710,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,97053.4,D,87369,128496,92702,81990,94710,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35E,14,0,D,0,0,0,0,0,100,0,,A,,A,4000,D,4000,4000,4000,4000,4000,100,4000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,30000,D,30000,30000,30000,30000,30000,100,30000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,5,3,2,
0.842638,0.8681265,0.8253471,0.8559001,0.7982859,0.8322665,0.7901773,3627592,64,D,,A,1,1,D,1,D,4,D,14,D,,A,1,D,,A,2,D,9,D,0,D,96000,D,14892.259,0,D,4743,D,0,D,,A,0,D,,A,0,D,0,D,62000,D,40,D,,A,0,D,235,D,54,D,261,D,60,D,,A,4,,2,D,500,D,,A,,A,0,T,0,D,0,D,3,D,2,,A,2,D,1,D,3,1,D,,A,1,2,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,25619.342,28892.699,32449.574,36979.83,35364.461,,24014.437,33059.114,30019.039,,,27910.955,,25587.56,,,38057.059,28327.48,,25868.216,33841.438,,32601.727,,24107.638,28830.223,,,,31075.733,,,,,,30360.392,30578.407,32344.458,,31921.587,,,,259.15,175.12,0,0,11.98,0,6,5.99,107.98,2.98,2.29,0,0.61,10.65,0,3.25,0,0,0,23.39,84.03,14.75,0,0,0,0,0,0,1,D,,A,0,D,9,24,D,362759,,A,,A,0,D,130073,D,126600,112064,138367,127569,145765,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,96073,D,92600,78064,104367,93569,111765,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35E,14,0,D,0,0,0,0,0,100,0,,A,,A,4000,D,4000,4000,4000,4000,4000,100,4000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,30000,D,30000,30000,30000,30000,30000,100,30000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,5,3,2,
0.5911747,0.8233054,0.3721679,0.6134333,0.5367281,0.4822783,0.1002501,3627641,37,D,37,D,2,1,D,1,D,5,D,12,D,10,D,,A,5,D,5,D,3,D,0,D,0,D,20372.362,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,60,D,0,D,130,D,30,D,261,D,60,D,,A,1,,1,D,27257,T,12,D,,A,0,T,3,D,0,D,,A,5,1,,2,D,1,D,2,2,D,1,,2,2,2017,1,D,2,D,1,D,2,,A,2,D,,A,0,D,52,D,,45289.995,,37198.213,30393.809,52582.475,,,42018.039,,38993.199,,,34529.934,59313.778,,50409.825,32543.035,,36850.283,,34361.83,39130.977,,,,36800.111,,,,,,38562.041,48030.36,33015.422,,36358.433,,,,23163.407,38102.819,40141.212,54700.171,34.63,17.16,0,0,0,0,13.77,0,0,0,3.39,0,0,0,0,0,0,0,0,0,17.47,0,0,0,0,0,0,24.39,1,D,,A,2,D,8,,A,362764,,A,,A,0,D,68409.4,D,50143,56753,71617,38995,124539,202,14240.1,T,14240,14240,14240,14240,14240,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,35388.6,D,22964,31453,31273,36427,54826,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,27179,25300,40344,2568,69713,201,33021,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2
0.699079,0.7926479,0.7451101,0.6718911,0.5277158,0.7039498,0.0026538,3627642,37,D,37,D,2,1,D,1,D,5,D,12,D,10,D,,A,5,D,5,D,3,D,0,D,0,D,20372.362,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,60,D,0,D,130,D,30,D,261,D,60,D,,A,1,,1,D,27257,T,12,D,,A,0,T,3,D,0,D,,A,5,1,,2,D,1,D,2,2,D,1,,2,2,2017,1,D,2,D,2,D,2,,A,2,D,,A,0,D,52,D,,45289.995,,37198.213,30393.809,52582.475,,,42018.039,,38993.199,,,34529.934,59313.778,,50409.825,32543.035,,36850.283,,34361.83,39130.977,,,,36800.111,,,,,,38562.041,48030.36,33015.422,,36358.433,,,,23163.407,38102.819,40141.212,54700.171,124.19743,109.89001,7.57909,14.91997,0,5.03654,4.93218,5.64611,0,0,6.89913,6.72625,2.31119,9.01517,3.6915,8.52491,0,16.68441,0,17.92356,14.30742,0,0,0,7.76258,0,0,0,1,D,,A,2,D,9,,A,362764,,A,,A,0,D,87596,D,88349,55782,80962,100632,112255,202,14240.1,T,14240,14240,14240,14240,14240,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,56026.2,D,82048,27469,55696,43427,71491,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,6301,28313,25266,57205,40764,201,31570,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,4,2,2
0.5624875,0.5654398,0.5542043,0.5570804,0.572259,0.5618001,0.6461679,3627651,67,D,64,D,1,1,D,1,D,5,D,16,D,15,D,,A,1,D,2,D,1,D,0,D,62200,D,32718.388,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,,A,40,D,0,D,370,D,85,D,435,D,100,D,,A,1,,1,D,,A,3,D,,A,0,T,0,D,1,D,,A,2,1,,2,D,1,D,2,2,D,1,,1,2,2017,1,D,2,D,1,D,2,,A,1,D,,A,0,D,52,D,,63172.688,65668.102,59539.303,,,56030.114,,66752.067,,,62593.208,58800.234,,50112.764,65685.382,,82433.549,,58808.124,62349.118,,,,61621.843,,,,,,69899.573,69091.666,68338.685,,74940.277,,,,66622.624,59256.835,60389.395,61239.124,69881.97,,247.56,161.47,8.56,12.24,0,4.85,4.94,3.49,0,2.58,1.6,4.98,7.41,12.64,0,7.06,9.99,12.24,0,68.89,86.09,38.86,0,5.97,26.03,0,0,34.48,1,D,,A,0,D,8,39,D,362765,,A,,A,0,D,62231.8,D,62030,62494,62025,62013,62597,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,60000,D,60000,60000,60000,60000,60000,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,3,D,2200,D,,C,2030,2494,2025,2013,2597,301,2232,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.5627404,0.5625194,0.5544572,0.5620135,0.5720061,0.5622851,0.6464207,3627652,67,D,64,D,1,1,D,1,D,5,D,16,D,15,D,,A,1,D,2,D,1,D,0,D,62200,D,32718.388,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,,A,40,D,0,D,370,D,85,D,435,D,100,D,,A,1,,1,D,,A,3,D,,A,0,T,0,D,1,D,,A,2,1,,2,D,1,D,2,2,D,1,,1,2,2017,1,D,2,D,2,D,2,,A,1,D,,A,0,D,52,D,,63172.688,65668.102,59539.303,,,56030.114,,66752.067,,,62593.208,58800.234,,50112.764,65685.382,,82433.549,,58808.124,62349.118,,,,61621.843,,,,,,69899.573,69091.666,68338.685,,74940.277,,,,66622.624,59256.835,60389.395,61239.124,69881.97,,195.81,103.28,8.98,10.06,0,0,0,3.49,0,1.19,0,2.99,12.79,22.25,4.48,4.28,3.37,1.79,0,27.61,92.53,0,0,0,22.28,0,7.28,0,1,D,,A,0,D,8,39,D,362765,,A,,A,0,D,62278,D,62168,62256,62731,62113,62122,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,60000,D,60000,60000,60000,60000,60000,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,3,D,2200,D,,C,2168,2256,2731,2113,2122,301,2278,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.3409593,0.3160161,0.3646579,0.437547,0.2552318,0.3722278,0.1038437,3627671,37,D,37,D,1,4,D,1,D,5,D,13,D,11,D,,A,1,D,5,D,3,D,0,D,0,D,37666.823,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,40,D,0,D,544,D,125,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,T,3,D,0,D,,A,1,1,,2,D,1,D,1,2,D,1,,1,2,2017,,A,,A,1,D,2,,A,2,D,,A,0,D,52,D,87692.33,94519.475,,,66139.244,,,45667.711,,75932.343,,,63103.681,78144.645,118162.233,,75833.172,88079.077,114748.591,81909.781,71345.067,,,,89779.675,,62687.041,50578.876,91678.337,,,,,,62080.383,,,,81555.129,66660.563,,56412.253,,118128.59,207.56001,183.96001,6.09102,10.3574,6.27915,57.36085,1.59,4.98,3.78491,0,8.58713,12.56,11.49238,25.78609,1.99,1.98,2.52765,9.15343,0,19.44,23.6,0,0,0,0,0,0,0,1,D,,A,4,D,6,34,A,362767,1,D,1,D,0,D,34961.6,D,37186,24357,45384,37881,30000,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,34961.6,D,37186,24357,45384,37881,30000,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,4,1,1
0.3232963,0.1585801,0.1548539,0.4351113,0.4347213,0.420844,0.0009807,3627672,37,D,37,D,1,4,D,1,D,5,D,15,D,11,D,,A,1,D,5,D,3,D,0,D,0,D,37666.823,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,40,D,0,D,544,D,125,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,T,3,D,0,D,,A,1,1,,2,D,1,D,1,2,D,1,,1,2,2017,,A,,A,2,D,2,,A,2,D,,A,0,D,52,D,87692.33,94519.475,,,66139.244,,,45667.711,,75932.343,,,63103.681,78144.645,118162.233,,75833.172,88079.077,114748.591,81909.781,71345.067,,,,89779.675,,62687.041,50578.876,91678.337,,,,,,62080.383,,,,81555.129,66660.563,,56412.253,,118128.59,54.28,54.28,0,18.70475,0,5.41,0,0,0,0,2.78051,9.03,4.23004,1.39,7.48,0,0,5.2547,0,0,0,0,0,0,4.48,0,0,23.58,1,D,,A,4,D,6,34,A,362767,1,D,1,D,0,D,32749.6,D,42429,43707,45186,16246,16180,201,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,32749.6,D,42429,43707,45186,16246,16180,201,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,4,1,1
0.7519116,0.7494991,0.7446941,0.7491154,0.7527203,0.7523915,0.8013944,3627691,47,D,,A,1,1,D,1,D,4,D,15,D,,A,1,D,,A,2,D,6,D,0,D,100400,D,47314.782,100,D,7681,D,5727,D,,A,0,D,,A,0,D,0,D,100400,D,40,D,,A,0,D,109,D,25,D,217,D,50,D,,A,3,,2,D,,A,,A,,A,0,T,1,D,0,D,6,D,3,,A,2,D,1,D,3,1,D,,A,1,2,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,93384.87,,90469.837,,,,95007.585,88577.885,99815.215,104406.51,95537.736,,92862.942,83090.474,109103.159,,,91432.71,,97752.227,,,102786.525,96952.868,,83510.6,97665.594,,83436.423,,97717.02,97205.593,,,,82040.034,,,,,,84993.03,81816.313,314.75,125.35,7.36,19.32,7.25,7.59,0,10.15,0,0,8.69166,2.5,2.52,6.33834,3.59,0,0,3.2,0,46.84,189.4,71.36,7.59484,11.04,7.86284,0,8.88872,11.40316,1,D,,A,5,D,9,45,D,362769,,A,,A,0,D,100400,D,100400,100400,100400,100400,100400,100,0,D,0,0,0,0,0,5727,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,100400,D,100400,100400,100400,100400,100400,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.7515459,0.7491334,0.7443285,0.7487497,0.7523546,0.7520258,0.8010288,3627692,47,D,,A,1,1,D,1,D,4,D,15,D,,A,1,D,,A,2,D,6,D,0,D,100400,D,47314.782,100,D,7681,D,5727,D,,A,0,D,,A,0,D,0,D,100400,D,40,D,,A,0,D,109,D,25,D,217,D,50,D,,A,3,,2,D,,A,,A,,A,0,T,1,D,0,D,6,D,3,,A,2,D,1,D,3,1,D,,A,1,2,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,93384.87,,90469.837,,,,95007.585,88577.885,99815.215,104406.51,95537.736,,92862.942,83090.474,109103.159,,,91432.71,,97752.227,,,102786.525,96952.868,,83510.6,97665.594,,83436.423,,97717.02,97205.593,,,,82040.034,,,,,,84993.03,81816.313,254.06,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0,0,243.03,7.49,0,137,9.04572,0,21.82586,44.91956,1,D,,A,5,D,9,45,D,362769,,A,,A,0,D,100400,D,100400,100400,100400,100400,100400,100,0,D,0,0,0,0,0,5727,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,100400,D,100400,100400,100400,100400,100400,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.5808054,0.583355,0.5766901,0.5784795,0.5889077,0.5815582,0.6597793,3627751,77,D,77,D,1,2,D,1,D,8,D,16,D,12,D,,A,,A,2,D,1,D,0,D,65352,D,54780.892,0,D,0,D,0,D,,A,0,D,,A,31152,D,0,D,0,D,,A,,A,0,D,196,D,45,D,239,D,55,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,2,2017,1,D,3,D,1,D,2,,A,1,D,1,D,0,D,0,D,118451.349,,76114.834,,,95514.868,,95091,,,88045.585,130244.653,133424.035,,107638.301,120818.649,119489.391,135255.035,144670.794,,,,75212.379,,106237.291,120067.501,116164.103,,,,,,88646.521,,,,106429.551,128557.658,,87559.492,,84333.217,130305.862,,98.55001,98.55001,3.99,5.79,41.32001,0,0,0,0,0,0,3,17.58,12.92,0,0.99,6.77,0,0,6.19,0,0,0,0,0,0,0,6.38,1,D,,A,0,D,8,25,D,362775,,A,,A,0,D,65352,D,65352,65352,65352,65352,65352,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31152,D,31152,31152,31152,31152,31152,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,27000,D,,A,27000,27000,27000,27000,27000,100,27000,,A,,A,,A,,,,,,100,,,A,,A,7200,D,7200,7200,7200,7200,7200,100,7200,,A,,A,,A,,,,,,100,,D,A,D,A,D,A,1,2,2,2
0.5812287,0.5837783,0.5771135,0.5789029,0.589331,0.5819816,0.6602026,3627752,77,D,77,D,1,2,D,1,D,8,D,16,D,12,D,,A,,A,2,D,1,D,0,D,65352,D,54780.892,0,D,0,D,0,D,,A,0,D,,A,31152,D,0,D,0,D,,A,,A,0,D,196,D,45,D,239,D,55,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,2,2017,1,D,3,D,2,D,2,,A,1,D,1,D,0,D,0,D,118451.349,,76114.834,,,95514.868,,95091,,,88045.585,130244.653,133424.035,,107638.301,120818.649,119489.391,135255.035,144670.794,,,,75212.379,,106237.291,120067.501,116164.103,,,,,,88646.521,,,,106429.551,128557.658,,87559.492,,84333.217,130305.862,,100.69,100.69,0,19.99,0,0,0,0,0,1.49,1.79,6,34.12,16.71,0,1.6,0,10.6,0,8.39,0,0,0,0,0,0,0,0,1,D,,A,0,D,8,25,D,362775,,A,,A,0,D,65352,D,65352,65352,65352,65352,65352,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31152,D,31152,31152,31152,31152,31152,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,27000,D,,A,27000,27000,27000,27000,27000,100,27000,,A,,A,,A,,,,,,100,,,A,,A,7200,D,7200,7200,7200,7200,7200,100,7200,,A,,A,,A,,,,,,100,,D,A,D,A,D,A,1,2,2,2
0.3736813,0.3859194,0.3683406,0.3784403,0.3887016,0.3801274,0.4798803,3627791,27,D,,A,1,1,D,5,D,4,D,12,D,,A,1,D,,A,7,D,9,D,0,D,38200,D,23970.467,0,D,2555,D,0,D,,A,0,D,12,D,0,D,0,D,33400,D,55,D,,A,4800,D,652,D,150,D,696,D,160,D,,A,4,,2,D,350,D,,A,,A,0,T,5,D,0,D,11,D,2,,A,1,D,1,D,3,1,D,,A,1,2,2017,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,44632.216,44632.216,,,,61362.628,,45516.368,44632.216,44632.216,,,,,,49318.383,,,,50872.875,44632.216,,51929.701,,70263.244,44632.216,,,51769.791,,,50519.864,,58376.349,,,58293.159,44632.216,49536.644,,58770.761,44632.216,44632.216,44632.216,57.07,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,47.37,0,9.57,4.62,0,12.54,0,3.99,1,D,,A,1,D,6,1,D,362779,,A,,A,0,D,38200,D,38200,38200,38200,38200,38200,100,0,D,0,0,0,0,0,0,D,0,D,400,D,400,400,400,400,400,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,33400,D,33400,33400,33400,33400,33400,100,D,4800,D,4800,4800,4800,4800,4800,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,5,2,
